1.5434,3.9389,8.24,-19.307,15.422,3.3066,6.2445,1.2492,3.0783,5.3,7.1,-1.3746,3.5771,4.8713,4.0382,-77.477,8.68,4.2494,0.14454,1.3685,49.6,52.5,3.7677,2.9613
0.10052,6.849,8.16,-201.93,-16.243,4.3051,5.0185,1.6104,1.553,5.7,7.0317,7.1644,4.9937,2.9685,4.3905,157,8.7,42.665,-7.8833,-0.50671,45.7,45.7,2.271,-5.3092
-3.424,6.7367,7.74,-348.22,-23.696,2.9629,1.7904,-3.0364,-6.304,6.1,6.9499,11.334,5.2118,4.046,3.371,73.595,8.4,16.896,-22.924,-1.4984,41.8,40.7,-3.6273,-7.2271
-1.8787,2.9792,6.43,24.104,42.765,4.8093,0.85206,-1.3814,-7.6732,6.6,6.7968,-2.3074,1.9813,1.4612,5.1239,-152.04,8.02,-7.7289,-13.533,-1.6988,39.8,39.9,1.0692,10.196
3.0916,2.3674,5.86,-64.595,28.896,4.5009,4.7256,3.3425,2.3866,6.8,6.9187,-2.6534,2.1214,4.3518,7.9418,-19.339,8.13,-44.083,0.026029,-1.7282,45.9,51.1,6.3619,6.6935
1.9153,3.0364,5.64,334.77,7.2127,1.505,4.0032,1.9376,5.3766,6.9,6.9489,-0.99958,2.7005,3.2331,7.6948,17.018,7.94,-4.8149,7.8765,0.0073858,52.8,58.8,2.579,1.1281
1.742,3.304,4.82,-511.66,1.6152,1.2261,6.1898,-0.11207,0.85874,7.1,6.9912,2.9913,2.8586,3.5619,9.8094,1.5118,7.35,20.636,13.944,0.033234,49.8,53.7,2.5746,-0.31087
4.6974,2.7033,4.02,-133.31,24.886,3.3967,8.9575,7.4468,-0.49742,7.4,7.1237,-0.33126,2.4543,0,16.165,-55.73,7.3,-1.4511,-7.4235,0.099687,51.5,57.1,8.2028,5.608
4.3855,3.0632,3.77,65.902,-1.8588,0.24741,7.4121,2.7341,6.9241,7.6,7.0501,2.3131,2.6471,3.8818,10.888,45.46,7.38,8.2449,22.062,1.036,54,59.9,2.8606,-1.1265
3.8693,3.0428,3.26,220.21,6.8282,0.41201,4.4674,4.3064,2.8511,7.6,7.0767,1.9721,2.5404,1.4023,10.559,9.0353,6.62,20.593,3.2109,0.95987,52.3,56.5,3.6247,1.0719
3.9877,3.4876,3.04,-317.14,6.2512,2.7905,5.3828,4.7281,4.1664,7.4,7.1131,2.2885,2.807,2.4422,16.004,-22.612,6.74,-75.09,12.064,1.5142,52.7,57.9,2.0591,0.86106
0.74389,2.9015,3.04,-82.064,17.601,-1.2053,2.4773,1.5194,3.5192,7.1,7.063,1.6267,2.3692,2.4274,7.536,-12.982,6.28,-25.935,9.2809,2.3425,54.8,60.3,-3.0839,3.808
2.3712,2.8778,3,85.277,2.4858,1.7657,4.9304,3.5756,0.93078,7.1,7.1436,2.9115,2.689,2.7563,10.988,-1.3136,5.99,14.781,2.2614,2.1552,50.3,53.3,-1.757,-0.050807
1.9453,1.8472,3.06,401.43,7.1631,1.8973,2.8559,4.386,1.8342,6.8,7.1694,-5.1907,1.7409,1.7131,11.646,-41.874,5.62,-7.8051,-2.7041,2.507,50.6,53.9,-0.076565,1.3556
5.3041,3.302,2.99,-323.2,9.3355,2.3619,5.4773,3.5313,5.887,6.6,7.2682,-0.65359,2.2915,5.0956,10.106,-31.435,5.61,-3.3207,20.447,2.7843,54.3,60.6,3.4602,1.761
3.9016,2.0036,3.21,-333.69,4.2337,1.1067,3.5712,4.5561,4.9862,6.6,7.2378,1.632,1.4161,3.0265,4.8533,-41.952,6.07,-0.98458,15.136,3.0415,56.5,62.8,1.7538,0.70439
5.4293,2.2649,3.94,479.77,-15.682,1.0462,7.3397,3.0934,7.2585,6.2,7.291,0,2.2221,1.3378,2.5272,72.96,7.08,4.3939,19.14,3.7179,58.1,63.1,-0.4712,-4.4761
2.3498,3.6892,4.49,306.31,8.7256,0.24105,4.4352,3.0885,5.0616,6,7.2821,2.5974,2.839,1.9983,2.7547,15.881,7.33,12.419,-6.6388,3.4992,58.5,63.3,-2.2063,1.4717
4.5156,2.3223,5.17,-209.46,-0.97273,-0.11477,7.2142,4.2805,8.1695,5.6,7.2944,0.64673,1.8815,4.2958,-0.17378,-18.591,7.84,8.443,16.119,3.1651,58.2,61.1,3.2991,-0.71356
1.3646,2.9272,5.81,-461.55,17.415,0.47034,6.1669,1.0568,4.4317,5.5,7.1884,3.5384,1.9096,2.2941,-0.73072,15.551,7.48,-0.63151,4.291,2.9518,54.9,56.1,-1.7686,3.8764
1.3957,3.2558,6.02,281.78,35.026,3.7316,4.2174,3.5724,1.3582,5.7,7.1601,1.9169,2.2471,1.3051,-0.76695,20.928,6.62,3.5821,-8.3753,1.5258,48,46.6,0.9667,8.1949
3.4091,2.012,5.8,221.92,29.656,6.9587,4.8964,3.6505,3.7711,5.7,7.2549,0.3186,1.6026,3.2441,-0.69851,-32.064,6.32,-5.7622,-2.3799,1.6969,48.6,49.5,0.38952,7.0134
2.8294,2.1738,5.72,-110.79,22.292,3.8437,4.7119,2.801,3.2122,5.6,7.2563,2.5397,1.7575,3.218,-4.005,6.7538,5.89,-3.4121,9.8318,1.842,46.3,47.3,3.6499,5.1336
2.6157,3.5419,5.36,-810.24,25.482,4.8898,7.23,3.6944,2.7507,5.5,7.2869,4.7189,2.2366,2.5559,-4.0455,34.044,5.91,-7.6786,6.074,1.6752,46.1,46.4,3.8337,5.8113
6.9239,3.4238,5.24,747.73,13.836,4.7444,7.9406,4.3199,8.0615,5.5,7.3106,4.0452,2.6356,4.7488,-0.96416,38.308,6.72,-1.6673,18.924,2.6705,50.7,54.5,5.269,2.8001
3.683,2.2952,5.31,229.77,0.75818,3.7597,4.5145,2.4022,5.1907,5.3,7.3139,1.8533,1.7031,2.8224,-5.5441,12.061,6.78,7.7447,18.011,2.4832,50.8,53.7,1.7018,-0.23623
4.2034,3.4611,5.28,-195.47,37.986,4.5712,5.3652,3.1319,5.3322,5.3,7.2563,4.2912,2.6988,3.7325,-7.2799,38.152,6.34,20.918,-0.12498,2.3686,52.9,57.2,0.31933,8.8219
3.0376,2.4279,5.28,-397.85,31.198,5.0731,7.2341,4.1979,7.4894,5.2,7.2675,0.60929,1.7554,2.7767,-2.2212,-31.658,6.56,-1.5337,8.5397,2.4928,53.6,57.7,-1.0093,7.3607
5.9902,0.91855,5.52,510.17,19.28,4.4526,4.6292,1.8088,6.2538,5,7.2971,-4.9005,0.98593,1.2279,-4.8178,-54.1,6.7,1.0367,21.502,2.8333,54.9,59.4,4.9824,4.5734
5.0617,1.995,5.53,203.23,48.627,6.1861,6.4181,6.7861,9.232,4.9,7.2848,-0.61681,1.0238,2.1399,1.6872,-2.4994,6.24,-2.6338,7.0978,2.3496,56,59,3.6814,11.901
3.093,2.1509,5.51,-264.2,9.1174,6.252,7.5042,4.7224,9.616,4.7,7.3343,1.5402,1.2422,6.9514,0.18703,2.7003,5.91,8.7181,5.6264,3.148,55.5,58.5,1.9019,1.9688
3.9379,0.82307,5.52,-353.09,29.068,7.2185,8.8199,4.1077,4.4182,4.6,7.3518,-4.017,-0.025107,1.1967,2.4978,-89.348,5.59,-3.5406,17.424,2.4424,53.2,55.5,2.453,7.2732
3.8606,1.3139,5.5,173.67,32.494,7.4186,6.8199,7.0027,2.8166,4.4,7.3601,0,0.71243,0.59702,0.37147,-33.424,5.6,1.875,-2.7117,2.5135,50.7,52.3,2.1625,7.9454
5.1989,2.0473,5.53,196.71,-8.9636,6.6484,5.6506,5.2292,2.8101,4.5,7.3969,0,1.2112,0,-0.18569,-14.538,5.2,-0.056445,10.543,2.2544,49.1,50.7,5.7208,-2.5437
6.5127,1.8711,4.86,-292.95,13.252,10.135,4.9578,5.8301,5.3258,4.4,7.4512,1.859,1.0182,4.7443,5.6435,-38.294,4.67,5.2952,11.127,2.4115,47.9,48.7,2.8089,3.0584
3.7186,1.4596,4.73,12.599,46.687,7.0323,4.5551,4.1601,4.0549,4.3,7.4437,1.5426,1.0405,2.0581,1.9365,6.3972,4.98,-10.286,11.233,2.3845,51.6,54.4,5.0318,11.412
3.3554,2.9852,4.75,49.518,21.363,5.7478,3.5686,6.1576,3.7898,4.3,7.3614,3.373,2.1322,4.0846,1.528,121.1,5.54,-6.5365,0.35427,2.5257,54.1,57.1,0.87162,4.8077
5.0602,2.9607,5.09,326.19,3.6981,5.8519,5.3888,4.7597,3.9203,4.2,7.4091,5.4588,2.1012,4.0434,-1.3458,83.085,5.88,-1.1387,9.892,2.3092,55.1,58.5,3.4159,0.39923
6.8626,2.9389,5.31,-67.152,9.4582,5.3757,8.7075,5.5302,7.2895,4.1,7.4116,4.4927,2.3691,4.0029,5.2123,48.89,6.14,7.0378,11.575,2.7407,57.7,61.6,6.237,1.7723
1.1448,3.9394,5.68,-95.034,13.143,6.2746,12.212,6.0552,4.6261,4,7.414,5.6193,3.3263,2.5523,0.17977,63.751,6.48,-5.8161,-3.6219,2.3444,55.8,58.4,-1.0957,2.4542
7.4849,3.1224,6.27,220.72,7.4209,6.6755,6.1135,3.7016,4.5404,3.9,7.3696,3.5088,1.8146,2.2551,-1.8013,-0.33339,6.18,-18.668,23.217,2.364,53.1,52.3,8.6428,1.4016
0.5103,3.6396,6.52,139.94,8.0452,4.6867,6.9215,3.9597,-0.63572,4,7.3159,3.4783,2.4739,3.0802,-2.4266,37.64,5.89,-15.097,-5.0484,0.77786,50.7,50.3,0.16977,1.3928
2.1239,2.8408,6.47,-231.3,-30.883,5.9074,3.5573,3.5353,-1.3244,3.9,7.3421,6.0152,2.2011,5.8153,-2.8802,4.4904,5.57,-8.2836,0.23801,0.80955,47,46.5,4.2654,-8.2711
-1.147,3.8089,5.59,-642.46,-28.191,10.337,7.1282,1.4246,-5.7259,4.2,7.3809,5.6458,2.6586,0,3.3159,-41.755,5.05,3.2317,-18.856,0.54281,42.5,39.9,-1.2912,-7.7125
2.118,2.7941,4.33,395.6,-12.469,9.9202,1.6356,1.0843,-5.4791,4.4,7.3963,1.3991,1.9011,3.2854,6.5504,-13.082,5.27,-10.299,-1.4382,-1.032,42.4,46.1,6.2196,-3.5925
-1.2187,1.1275,3.5,823.15,-26.992,8.8944,-0.32036,1.3393,-5.6539,4.8,7.3778,-5.3428,0.31125,4.339,15.544,-18.842,4.98,4.8957,-7.1727,-1.2104,45.3,51.6,2.2476,-6.8259
0.97859,-0.29961,2.13,-1050.1,-13.519,8.8653,1.1468,5.8545,-4.5882,5.5,7.3588,-7.4288,0.26862,4.5592,2.874,-106.09,4.77,1.0367,-20.119,-2.4043,43.4,46.5,5.1192,-3.4468
3.7429,1.2757,1.73,-224.92,5.9941,6.9519,1.8333,1.278,2.6808,5.7,7.4518,-1.1552,0.73424,2.9226,6.1571,22.99,5.08,-4.5649,14.025,-1.3712,50.2,59.9,7.6473,1.315
2.1796,3.1326,1.75,284.74,-22.549,3.1072,3.611,2.1147,6.2605,5.8,7.4331,2.0195,3.0776,2.3755,-0.57112,78.109,5.1,10.019,4.0001,-0.37646,53,61,1.262,-6.4067
1.9185,2.1473,1.74,337.33,-71.273,7.4175,1.4903,2.8271,2.3642,5.7,7.4366,1.1494,2.0201,2.8843,1.443,30.197,4.26,23.309,-0.054478,-0.24504,50.3,51.8,3.5117,-18.323
0.19287,2.3585,1.44,-167.8,-4.0224,8.124,3.042,1.6692,-0.15091,5.9,7.4559,3.9972,1.8205,5.9645,5.6875,-2.1235,4.01,5.5786,-0.71231,0.10416,49.7,53.6,-0.80873,-1.4607
2.0215,4.0936,1.25,-754.83,-11.8,6.552,2.473,1.9837,3.0278,5.9,7.4593,10.099,2.8185,2.0539,7.719,76.508,3.92,7.8131,3.3757,-0.55175,48.8,52.4,4.0274,-3.6546
3.7651,-0.65496,1.25,475.14,34.369,7.8815,5.2956,4.4698,-3.349,6.1,7.4697,-1.1096,0.35322,0.76751,10.045,-64.525,3.62,4.0807,2.1037,-0.73686,48,51.4,6.6733,8.5041
6.7027,2.9736,1.02,381.83,25.758,8.0869,5.3144,5.7742,1.9036,6.1,7.5443,4.1451,2.4365,3.0554,8.5016,15.881,4.23,-2.1221,13.9,0.1014,52.2,59.6,7.4451,5.8305
4.5106,1.5153,1,-422.89,21.814,-0.36436,5.782,2.9472,3.2131,5.8,7.6187,4.6464,1.6101,3.7867,2.282,12.73,4.29,23.238,13.872,0.92676,57.9,68.3,2.9459,5.0509
2.3839,3.3714,1,-45.764,27.865,3.1556,4.8396,4.0662,2.7368,5.7,7.559,4.0555,3.0432,1.5047,5.4364,49.027,4.02,29.971,0.22984,1.1906,60.4,67.2,1.4758,6.2055
3.0491,3.1307,1.01,258.65,-3.3584,8.4455,6.636,2.4594,1.8184,5.6,7.5689,6.4044,2.8011,1.9975,5.124,33.428,4.6,-7.4546,14.053,2.1761,60.8,64.2,2.9965,-1.5399
3.4962,2.5428,1.43,315.09,-6.9293,4.4816,5.5434,3.78,2.4928,5.4,7.5893,1.3214,2.3238,2.9777,4.9409,53.908,4.3,3.0014,6.1124,0.98965,58.6,60.9,1.4768,-2.3133
3.3585,4.2714,1.95,-267.28,20.737,5.3251,8.2959,4.1004,5.5778,5.4,7.5832,9.6453,3.1452,4.1808,5.4646,38.629,4.17,10.074,7.9909,1.7668,56.6,61.6,2.674,4.398
4.3521,2.0158,2.47,-409.6,9.9555,2.3115,1.4201,3.201,5.2866,5.3,7.6363,3.3344,2.0729,1.7089,-0.32111,11.428,4.3,5.2609,11.227,1.344,55.8,57.2,3.8859,1.9706
2.1761,2.6941,2.94,488.59,-3.3632,2.7886,6.1141,4.1571,2.0623,5.1,7.6261,3.5601,2.6426,1.7016,-0.76001,25.983,4.16,-7.2168,-5.1149,2.1902,51.8,53.6,-1.0108,-1.5015
3.2514,6.0124,3.46,307.31,14.032,5.7029,6.7708,2.9801,-1.473,5,7.6497,9.0116,4.3587,2.1772,2.1884,69.32,4.21,-15.986,4.1385,2.2318,54,58.6,3.1823,2.4184
2.207,3.7121,3.98,-263.56,2.0533,5.3333,6.7611,1.5005,3.1865,5,7.6348,9.7804,3.1194,3.3634,0.37811,-19.804,4.49,-7.9797,11.829,1.4019,56.3,60.9,0.5697,-0.26654
4.8249,2.0789,4.46,-221.26,16.928,5.2452,11.949,4.4598,3.7376,4.7,7.6592,-0.96735,1.8447,-0.23931,1.364,21.493,4.57,1.1421,5.2527,2.3591,55,59,2.7394,3.7707
1.2424,3.5934,4.91,282.63,-0.8922,4.2592,4.2534,2.1132,2.5351,4.6,7.5256,3.6156,3.0642,0.95637,-0.20286,42.964,5.07,16.343,-2.6204,1.5151,53.6,55.2,-0.16459,-0.98909
0.34986,3.7584,5.25,203.26,2.3479,5.7274,3.8591,2.4154,1.4451,4.6,7.4396,0.71921,2.8436,1.1923,-3.143,-0.49371,4.9,10.24,-4.1018,1.2929,53,55.3,-2.1671,-0.12394
3.1121,-1.6454,5.25,-264.63,29.988,6.6132,5.3782,3.8781,0.60084,4.4,7.3588,-4.8193,-0.68063,4.2629,0.17526,-63.564,4.63,9.1158,-9.583,1.0669,51,52.1,2.5679,7.6672
0.261,3.9031,5.26,-271.09,10.165,5.7461,7.7039,2.3257,3.708,4.5,7.2869,7.6833,3.7084,1.8801,-0.7015,-13.285,4.68,7.7889,-3.6974,1.582,50.7,52.5,0.084331,1.6141
3.0701,4.5048,5.25,90.887,19.939,6.7903,4.3131,1.3315,4.7327,4.5,7.28,10.097,3.158,3.9662,1.9553,44.497,4.85,6.3467,5.4464,1.0251,52.6,57.9,3.3295,4.1952
2.6856,2.5241,5.07,811.34,-2.0679,6.252,3.2884,1.5816,1.1309,4.7,7.1616,3.0032,2.2587,1.8529,-0.058228,60.083,4.73,7.0596,-2.4875,0.23195,51.4,55.8,4.4821,-1.0817
1.4575,4.8774,4.5,697.72,1.6856,4.2295,4.5181,0.57215,0.95447,4.8,7.0613,12.239,3.9834,2.9928,0.52375,74.031,4.26,4.3424,-8.042,0.70661,50.2,51.8,1.222,-0.57444
-2.6951,4.3094,3.18,1009.7,-40.814,7.6926,5.9329,-0.81079,-1.3823,5,6.9698,8.3935,3.4119,3.1982,2.0014,30.111,3.66,-12.915,-13.703,0.10126,48.7,46.7,-3.4734,-11.056
1.9775,5.1702,2.09,334.62,6.1626,6.8511,4.8501,0.75123,-5.6919,5.3,6.9187,11.632,4.1584,2.2689,3.4283,94.198,3.89,-1.5731,-7.1904,-1.3764,49.1,48.2,3.8277,0.50104
-1.9854,6.1198,1.94,119.73,-36.497,4.7464,-1.2263,-3.1615,-12.902,6,6.7593,10.684,4.0643,2.2561,10.028,-19.777,3.86,-16.602,-11.296,-2.0604,48,45.2,0.89268,-10.14
-8.6984,-9.2667,0.51,466.13,-126.76,12.663,-3.2292,-4.7308,-17.324,6.9,6.4968,-28.04,-5.7609,4.0291,27.381,-281.5,3.25,-74.868,-37.248,-4.7075,36.2,28,-2.4648,-30.249
-5.5983,-2.761,0.18,-51.698,-48.586,12.824,-10.992,-1.3225,-22.11,8.3,6.2653,-10.559,-2.2681,2.8849,11.714,-122.61,2.74,-35.443,-48.972,-6.7312,35.5,35,3.0479,-11.579
-0.42263,2.1208,0.18,-57.589,39.994,4.6412,1.9953,-1.7144,-11.587,9.3,6.2804,3.6261,1.7826,1.1041,12.538,130.57,3.31,30.79,-24.941,-5.6235,42.3,49.1,7.7693,9.5528
1.2696,3.4269,0.16,-166.02,43.743,1.0664,-1.391,2.4898,4.7962,9.6,6.3767,5.3782,2.5015,3.7312,8.7312,54.316,3.52,22.853,-3.5021,-2.9828,52.6,62.5,6.3994,10.31
3.806,3.1195,0.12,-172.99,35.705,2.1006,2.5695,0.048665,6.3604,9.9,6.3421,9.4588,2.7278,2.1787,5.3528,43.65,3.46,-1.5956,30.887,-1.5952,55.2,61.2,4.7596,8.2442
1.5765,0.57278,0.13,-254.77,12.61,0.39234,1.9697,2.083,8.1206,9.8,6.4265,7.3238,1.3609,1.518,2.4375,13.24,3.72,-18.386,12.79,-0.47457,57.2,60.1,1.4337,2.8124
3.8276,-0.038651,0.19,-169.67,3.8934,4.1503,5.8612,3.2104,8.3287,9.6,6.4003,0.21339,0.45786,1.2966,3.7105,-3.767,3.49,-18.037,20.152,1.9716,57.6,62.8,1.2964,0.8589
2.74,1.2313,0.19,-94.038,-13.747,3.4129,4.11,2.728,6.0406,9.5,6.363,1.9154,1.1817,1.937,8.3507,-8.9477,2.79,15.665,12.793,-0.052165,56.9,55.4,2.5765,-3.7322
2.769,3.0673,0.19,-94.931,37.698,5.0356,5.3361,4.1636,1.6964,9.6,6.2953,9.8563,2.1222,2.9947,15.073,44.016,2.86,7.3804,-3.5956,0.9318,57.6,58.4,1.5187,8.8938
-1.299,4.1357,0.16,-256.84,31.268,5.592,11.204,2.052,2.5858,9,6.3665,12.039,2.9508,3.3952,12.565,40.045,3.46,5.3787,-7.8001,1.0579,59.4,62.9,-2.8766,7.0792
3.1379,4.8437,0.09,-188.5,4.8229,7.6155,3.6244,1.4687,0.96222,9.1,6.3526,9.141,3.6418,-0.63442,12.099,34.919,3.21,7.1263,13.296,2.0072,56.2,56.8,1.3076,0.29528
1.3538,2.6088,0.08,-102.22,-29.282,17.21,4.089,2.0612,4.8316,9,6.4281,2.3506,2.268,-0.4235,30.634,-53.519,2.43,-5.3079,2.4954,1.3346,52.9,51.9,-0.37483,-7.8875
4.7518,1.5395,0.07,-56.648,0.12404,6.4438,0.58977,2.3669,4.6254,8.6,6.5103,1.9484,1.3409,2.3237,13.219,18.953,2.05,-9.43,27.674,1.6499,52.2,54,3.5717,-0.30422
3.6422,2.0774,0.1,-105.42,38.292,7.4128,7.3114,2.8702,5.2541,8.2,6.5709,1.7455,2.2477,1.2618,11.011,35.89,2.04,-0.076343,9.9534,2.3363,53,56.1,1.4763,9.011
1.1972,1.3738,0.15,-107.13,0.26682,5.7255,3.0353,1.8716,2.8841,8.2,6.608,-2.5237,1.0567,0.20992,8.0149,-38.377,1.82,2.7898,-1.6238,1.305,52.3,54.8,1.1779,-0.19747
2.747,1.6997,0.14,-261.73,14.91,7.6633,1.4565,1.6808,0.2794,8,6.6606,4.6467,1.6722,-0.20992,16.091,-5.2114,1.64,-0.32869,6.3181,1.2203,50.9,49.4,1.6865,3.3096
0.14528,2.3848,0.16,-421.29,4.8811,8.2925,10.701,1.6586,2.4723,7.8,6.7979,3.4499,1.6127,2.0942,12.165,-18.226,1.71,6.274,-2.4027,1.7509,50.6,51.2,-1.6294,0.8171
1.1392,1.1811,0.14,-337.35,26.158,6.6568,-4.2059,2.2309,4.0405,7.7,6.8638,0.76263,1.0753,1.4595,7.8447,27.156,1.95,-14.141,4.6156,1.8968,52.9,54.2,0.28533,6.2708
2.4496,0.3998,0.12,-81.956,24.47,4.6426,4.5781,1.796,1.1579,7.5,6.7673,-1.718,-0.116,0.41602,8.4392,-0.5515,2,-3.6019,8.7815,1.738,50.2,51,1.9311,6.1465
4.0527,2.1404,0.08,-79.809,15.944,5.934,3.9306,1.9519,2.4596,7.2,6.7822,2.8592,1.9005,0.83074,6.9745,NaN,2.71,4.0402,15.874,1.5782,55.8,60.7,3.1403,3.5109
2.5905,1.1291,0.09,-192.31,21.78,6.3966,2.2013,3.237,5.347,7,6.9157,0.75901,1.0565,3.3058,8.4133,NaN,2.75,16.927,2.452,1.8257,56.7,62.9,1.5067,5.1809
