-0.0042403,-0.0034864,-0.0097952,-0.014218,-1.7563,0,-0.0033487,39,-0.004415,-0.0089419,-0.029509,0.0021743,2.44,7.1277,0.031871,0.00071109,0.64,1.49,2.64,48.2
-0.0046308,-0.012354,0.0078129,-0.019279,-1.5167,0.5,-0.0040667,38,0,-0.0029718,0.014541,-0.0030843,1.98,6.9689,0.023694,-0.002206,0.88,1.86,3.12,47.5
0.0089821,0.0024831,-0.03608,0.001215,-0.1462,0,-0.0010984,39.2,0.004415,0.0029718,-0.009392,-0.00012074,1.45,7.0758,0.050131,-0.00035626,1.36,2.39,3.65,47.2
0.0038169,0.0036857,0.012134,-0.001215,-0.5975,0.3,-0.0023499,39.2,0.0043956,0.0029718,0.02144,0.00084438,2.54,7.1115,0.040206,-0.0023188,0.39,1.24,2.53,48.7
0.0040643,0.012333,0.023524,0.0060649,0.3517,0,0.0019027,39.1,0,-0.0059435,0.0030912,-0.0015078,2.02,7.1793,0.030884,-0.00085754,0.86,1.72,3,55.2
0.0021696,0.000488,-0.029094,0.020348,1.5192,0.1,-0.00059654,39.1,0.0043764,-0.0029984,-9.526e-06,-6.065e-05,1.49,7.0613,0.026319,0.00021445,1.39,2.29,3.52,67.7
0.007748,0.0060531,0.028427,0.015284,0.9731,0.1,0.0029605,39.3,0.0043573,0.0029717,0.018228,0.0011465,1.98,7.1131,0.010126,-0.0014664,0.89,1.73,3.03,64.8
0.0093714,0.0024218,0.017912,0.013905,0.9681,-0.2,0.0035448,39.6,0.0043384,0.0029985,-0.015304,-6.0588e-05,1.73,7.2313,-0.013321,-0.0015044,1.33,2.15,3.3,64
0.002846,-0.0030146,-0.020052,0.011443,0.7846,0.1,0.0027012,39.7,0,0,0.0029359,0.0016858,1.17,7.1967,-0.0027468,-0.00086065,1.75,2.75,3.92,64.5
0.00055066,0.0036057,0.035332,0.0090584,0.8696,-0.4,0.0032282,39.7,0.0043197,0.0029985,-0.0089419,-0.0013263,2,7.1793,0.035281,0.0055453,1.06,2.04,3.11,62.9
0.0012245,0.0055179,0.005875,-0.0011273,-0.8221,0.1,0.0016561,39.2,0,-0.005997,0.002963,0.00029956,1.88,7.2647,-0.007849,0.0033125,1.18,2.1,3.24,69.5
0.0098622,0.0062843,-0.0016659,0.019006,1.3966,-0.2,0.0024607,40,0.0085837,0.0029985,-0.020874,-0.0012616,2.26,7.2549,0.010942,0.0011373,0.79,1.66,2.87,68.3
0.0089081,0.009616,0.015843,0.015383,1.213,-0.4,0.0040269,40.2,0.0042644,0.0029985,0.011869,0.00018015,2.61,7.2335,0.044298,-0.00017761,0.46,1.33,2.5,65.1
